path,role,observations,limitations,absolute_path,bytes,sha256
Cabeça & Rosto/Tipo de rosto/bases masculina/base masculina 4.png,"Forma facial masculina 4, variação mais cheia/arredondada","Inspeção direta: 1629 × 965, três quartos. Bochechas e mandíbula formam contorno cheio; queixo amplo e arredondado, sem o estreitamento pronunciado de 2/5. Conserva sobrancelhas, órbitas vazias, placa nasal, saliência lateral, boca, barba e pescoço. A barba exibe pequenas facetas/linhas muito mais densas que o crânio. A montagem base 4 + corte 1 confirma visualmente a intenção de face mais redonda e larga.",Há só três quartos da base. O preenchimento da bochecha/barba é aparente e não mede volume ou espessura. A densidade de triângulos aparente na barba pode pertencer à imagem/material e não à malha; não usar como prova topológica. Nenhum desenho mostra como o cabelo 1 acompanha a variação do topo ou como olhos e nariz se ajustam.,C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\bases masculina\base masculina 4.png,1160967,9f1d0d21a5b3a913edd5dc34ca796f021cba2727f9a9d87a4020158fdea932cb
Cabeça & Rosto/Tipo de rosto/bases masculina/base masculina 5.png,"Forma facial masculina 5, variação estreita e alongada","Inspeção direta: 1619 × 971, três quartos. Maçã do rosto saliente, recuo visível abaixo dela e mandíbula convergente para queixo mais estreito/alongado. A parte superior arredondada se mantém semelhante à família; base tem sobrancelhas, barba, boca, órbitas, pescoço, bloco nasal e saliência lateral. A montagem base 5 + corte 1 enfatiza de frente o alongamento e a face estreita; relação visual coerente entre os dois arquivos.","A distinção quantitativa em relação a 2 não é fornecida. Não há perfil/posterior específico nem escala comum certificada. Barba e sombra contribuem para a percepção de bochecha cavada, portanto não se pode inferir toda a anatomia subjacente. Os encaixes de cabelo, órbitas e nariz são apenas sugeridos pelo desenho.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\bases masculina\base masculina 5.png,1123687,22c3ccf1824b749c1996daf656fac263a66090e32f4d194964e8aed26282cd44
Cabeça & Rosto/Tipo de rosto/bases masculina/base masculina 6.png,"Forma facial masculina 6, variação de mandíbula robusta","Inspeção direta: 1639 × 959, três quartos. Terço inferior largo e robusto, queixo amplo e base mandibular quase horizontal; laterais menos afuniladas que 2/5. Retém as mesmas famílias de detalhes: barba, sobrancelhas, boca, pescoço, órbitas vazias, bloco nasal e peça/saliência auricular achatada. A montagem base 6 + corte 1 mostra frente de mandíbula pesada/larga, compatível com a leitura desta base.","Diferenças para 3/4 concentram-se no contorno inferior e não têm nomes ou parâmetros explícitos; chamar de robusta é descrição visual. Vista única em três quartos, sem traseira, planta ou lateral isolada. Pescoço já incluído, sem linha de separação cabeça-pescoço demonstrada. Não prova intercâmbio sem ajuste com outros olhos/narizes/cabelos.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\bases masculina\base masculina 6.png,1130562,aaf48d0b1934eac359290a5a7719de2de4d93bcdcb7e4b73f381afeee81a33e2
Cabeça & Rosto/Tipo de rosto/Padrao de mudanca de Rosto.jpeg,Prancha conceitual masculina de vistas e decomposição modular,"Inspeção direta: 1536 × 1024. Faixa superior mostra frente, lateral voltada à direita da imagem, costas e lateral voltada à esquerda; faixa inferior mostra cabeça em três quartos, cabelo/olhos/nariz/orelhas afastados e uma base em três quartos. Cabeça masculina de cabelo castanho curto em mechas pontudas, sobrancelhas escuras grossas, olhos semicerrados, barba e mandíbula larga/quadrada. A parte inferior do rosto é mais larga do que em Rosto Geral Masculino, apesar de a composição ser quase igual. A prancha nomeia base, cabelo, dois olhos, nariz e duas orelhas. A base representada retém sobrancelhas, boca, barba, pescoço, depressões orbitais, bloco nasal claro e saliências laterais achatadas na região das orelhas.","O nome do arquivo sugere padrão de mudança de rosto, mas o conteúdo não é uma matriz de formas faciais: é uma única cabeça com componentes explodidos. O texto diz que orelhas e nariz foram removidos, mas ainda há formas nas respectivas regiões; podem ser suportes/zonas de encaixe, hipótese que a imagem não resolve. Não prova peças reais, topologia, espessura, escala, pivôs, identidade exata entre vistas nem encaixe universal. A própria legenda pede validar encaixes na malha 3D.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\Padrao de mudanca de Rosto.jpeg,287134,8ff71ebe6e8d2c6c7602e52fe703426758abb8e210de0567f2482ea230751cc7
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo feminino 1/rosto 1 + cabelo 1.jpeg,Exemplo montado feminino 1 com corte 1,"Inspeção direta: 358 × 457. Painel superior quase frontal, inferior da base em três quartos. Cabelo castanho assimétrico, mechas facetadas grossas e franja comprida à esquerda da imagem. Rosto de mandíbula suave e queixo pequeno, olhos semicerrados, sobrancelhas inclinadas, boca de cantos baixos; orelha visível à direita da imagem e outra região coberta pelo cabelo. A base inferior retém nariz, sobrancelhas, boca e pescoço e corresponde visualmente à base feminina 1.","Franja oculta parte importante da lateral do crânio, testa e uma orelha; não é possível inspecionar todos os encontros do cabelo com a cabeça. Vistas diferentes entre montagem e base, sem perfil/posterior específico deste par. Pequena resolução limita detalhes; igualdade do corte entre as cinco montagens é uma intenção visual, não prova de um mesmo objeto 3D.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo feminino 1\rosto 1 + cabelo 1.jpeg,37402,2d746c88c9d63a7e76174ae70d9a83dcdfbadec5e61446e6bb77408da49e96fb
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo feminino 1/rosto 2 + cabelo 1.jpeg,Exemplo montado feminino 2 com corte 1,"Inspeção direta: 349 × 439. Montagem quase frontal com mandíbula mais reta/larga que 1/4/5, cabelo assimétrico longo de um lado e base em três quartos abaixo. A franja cruza parte da testa; sobrancelhas, olhos semicerrados, nariz, boca e uma orelha estão legíveis. Base inferior contém nariz/sobrancelhas/boca/pescoço. Rótulos cabeça feminina 2, corte feminino 1 e padrão rosto 2 são internamente coerentes com base feminina 2.","Não há lateral ou posterior dessa variante; cabelo oculta parte do perímetro facial e do crânio. A expressão mantém-se semelhante entre variantes, mas não há neutralização que isole estritamente só a forma. Não demonstra como reajustar cabelo, nariz e olhos ao trocar a base.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo feminino 1\rosto 2 + cabelo 1.jpeg,35839,2501f04f9203dbcf0ac2029c1a67542e7be328c4e99a14658a3fdc1dd6f95006
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo feminino 1/rosto 3 + cabelo 1.jpeg,Exemplo montado feminino 3 com corte 1,"Inspeção direta: 342 × 435. Face mais cheia/redonda, bochechas amplas e queixo curto; montagem frontal/quase frontal sobre base em três quartos. O cabelo repete franja longa lateral e mechas castanhas; olhos semicerrados e boca de cantos baixos seguem a família. Base inferior preserva nariz, boca, sobrancelhas e pescoço. O contorno corresponde ao padrão de base feminina 3.","A frontalidade aproximada não fornece vista ortogonal calibrada; não se podem derivar proporções métricas por simples medição de pixels. Sem perfis/posterior e sem cabelo isolado nesta imagem. A aparência redonda não informa rig, deformação de expressão nem topologia de bochechas.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo feminino 1\rosto 3 + cabelo 1.jpeg,35458,1cbd555d318ec32aa48d9e3cce5afad3fedafc2cd02fd8adc33a9aac03b5c1ae
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo feminino 1/rosto 4 + cabelo 1.jpeg,Exemplo montado feminino 4 com corte 1,"Inspeção direta: 369 × 444. Montagem quase frontal com terço inferior alongado, bochechas estreitas e queixo fino/pontudo; base em três quartos abaixo. Mesma família de cabelo assimétrico em mechas grandes, uma orelha exposta e expressão de olhos semicerrados/boca inclinada para baixo. Base inferior retém nariz, sobrancelhas, boca e pescoço; forma alinhada visualmente à base feminina 4.","Sem perfil/posterior específicos. Franja cobre partes do lado oposto e impede inspeção completa do cabelo em torno das orelhas. Rostos 4/5 têm queixo fino, mas a imagem não define limites ou valores para tornar essas famílias tecnicamente distintas. Restos de bordas de painel adjacente não constituem uma vista adicional utilizável.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo feminino 1\rosto 4 + cabelo 1.jpeg,38475,5bc849f6225beb6030a5b55c9e345477d230fa92176a1efe9409ba3e4351ddd3
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo feminino 1/rosto 5 + cabelo 1.jpeg,Exemplo montado feminino 5 com corte 1,"Inspeção direta: 343 × 441. Rosto de maçãs relativamente largas que converge para queixo fino/curto; desenho mais compacto que a montagem 4. Montagem quase frontal com cabelo lateral castanho, franja extensa, olhos semicerrados e uma orelha exposta; base em três quartos abaixo. A base inferior tem órbitas vazias mas mantém nariz, sobrancelhas, boca e pescoço, coerente visualmente com base feminina 5.","Não mostra perfil ou posterior próprios; topo/lateral do crânio ficam ocultos na montagem. Não estabelece dimensões nem comportamento de encaixe do corte 1 sobre a forma mais afunilada. O catálogo mostra uma combinação por forma facial neste subgrupo, não todas as combinações entre olhos, nariz, cabelos e bases.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo feminino 1\rosto 5 + cabelo 1.jpeg,35806,4949afabba95a7a03a0724a165a863110325f1fc2020ec73d0af405cb29e78e8
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo masculino 1/base 1 + corte 1.jpeg,Exemplo montado masculino 1 com corte 1 e base correspondente,"Inspeção direta: 262 × 336. Painel superior frontal com cabelo curto castanho em mechas pontudas, orelhas, olhos semicerrados, nariz e barba; inferior mostra base sem cabelo/olhos em três quartos. Forma facial equilibrada, queixo moderadamente afunilado. O cabelo e expressão acompanham a família dos seis exemplos masculinos. Os rótulos ligam cabeça masculina 1/corte masculino 1 ao padrão rosto 1, e a base inferior é visualmente compatível com base masculina 1.","Arquivo muito pequeno: cada cabeça ocupa apenas parte dos 336 pixels de altura; não permite detalhes de união ou ajuste. Vistas são diferentes entre base e montagem, portanto não constituem antes/depois no mesmo ângulo. Não há perfis nem posterior dessa combinação no arquivo; usar pranchas gerais somente como apoio visual da família, sem provar identidade de malha.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo masculino 1\base 1 + corte 1.jpeg,20059,1aa0321530c3f4035fa23b86f59b567cf8d4a62d15e8008039a77104247a3070
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo masculino 1/base 2 + corte 1.jpeg,Exemplo montado masculino 2 com corte 1,"Inspeção direta: 252 × 336. Montagem frontal e base em três quartos. Face relativamente estreita com queixo afunilado, comparada a 3/4/6. Repete o cabelo curto pontudo do corte 1, sobrancelhas fortes, olhos semicerrados, barba e orelhas visíveis; a base inferior mantém sobrancelhas/barba/boca e blocos nasal/lateral. Rótulos e silhueta associam esta montagem à base masculina 2.","Resolução muito reduzida e ângulos distintos entre painéis; não mede a mudança de crânio, distância dos olhos ou escala do cabelo. Não mostra interior do cabelo nem união nariz/rosto; repetição do estilo do corte não prova geometria idêntica. Sem perfis e posterior específicos.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo masculino 1\base 2 + corte 1.jpeg,19168,1b9b93285d575de6d282099f97db3b985407bd5e8d42e01233770372f6e17210
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo masculino 1/base 3 + corte 1.jpeg,Exemplo montado masculino 3 com corte 1,"Inspeção direta: 265 × 336. Cabeça frontal com mandíbula larga e inferior mais horizontal; embaixo, base em três quartos com olhos/cabelo ausentes. Cabelo castanho curto em pontas e expressão acompanham as demais montagens; base inferior combina visualmente com base masculina 3. Rodapé legível afirma 'Um corte. Três rostos. Mesmo encaixe.', mas o próprio arquivo mostra um único par de cabeça e base.",Rodapé pode ter vindo de uma prancha maior; não demonstra três rostos dentro desta imagem e não prova encaixe geométrico. Baixa resolução e perspectiva diferente dos dois painéis impedem aferição de correspondência exata. Não apresenta perfis/posterior da variante 3.,C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo masculino 1\base 3 + corte 1.jpeg,19934,ebc541f194c04e93716b4aa1a4b4828bbca3022dcd2878d20442b84737ccb19f
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo masculino 1/base 4 + corte 1.jpeg,Exemplo montado masculino 4 com corte 1,"Inspeção direta: 506 × 690. Painel frontal mostra face mais cheia/arredondada, bochechas amplas e queixo largo curvo; painel inferior traz base em três quartos. Cabelo curto pontudo, olhos semicerrados, nariz, orelhas e barba acompanham a família masculina 1. O contorno mais arredondado corresponde à base masculina 4. Na base inferior continuam sobrancelhas, barba, boca, pescoço, placa nasal e volume lateral auricular.","Sem perfil/posterior próprios e sem vista do cabelo separado. A base inferior continua expressiva e não é neutra. O cabelo parece da mesma família, mas a prancha não permite provar que foi usado o mesmo objeto com dimensões preservadas. Bordas recortadas na parte superior sugerem extração de catálogo; não se dispõe da prancha completa neste arquivo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo masculino 1\base 4 + corte 1.jpeg,62229,02029ab80d43041c5c67025ef09957c5b6814489f667bd1fb13ea91460a6b9c0
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo masculino 1/base 5 + corte 1.jpeg,Exemplo montado masculino 5 com corte 1,"Inspeção direta: 531 × 708. Frente alongada, bochechas mais estreitas sob as maçãs do rosto e queixo estreito; base correspondente em três quartos abaixo. Cabelo em mechas pontudas mantém a linguagem do corte 1; barba acentua a silhueta estreita. Rótulos e contorno correspondem à base masculina 5. As duas imagens incluem pescoço; a base inferior retém os detalhes comuns de boca/barba/sobrancelhas e blocos nasal/lateral.",Cabelo e rosto foram apresentados montados sem descrever adaptações. Não é demonstração de montagem automatizada sem ajustes. Não há perfis ou posterior da variante. A extensão da barba pode afetar leitura do queixo. Restos de divisórias de outros painéis aparecem nas bordas e não são referências adicionais completas.,C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo masculino 1\base 5 + corte 1.jpeg,65911,aae7710515362a6a7f1cbae7916bf9180c877f35987293fee3799ab2746514fd
Cabeça & Rosto/Tipo de rosto/rosto  + cabelo masculino 1/base 6 + corte 1.jpeg,Exemplo montado masculino 6 com corte 1,"Inspeção direta: 522 × 695. Cabeça frontal com mandíbula robusta/quadrada, queixo amplo e pescoço largo; base em três quartos embaixo. Mantém corte curto pontudo, olhos semicerrados, sobrancelhas grossas e barba; base inferior é visualmente compatível com base masculina 6. Rodapé afirma 'Um corte. Três rostos bem distintos. Mesmo encaixe.', embora esta imagem contenha apenas a variante 6.","A afirmação de mesmo encaixe é texto da referência, não validação de uma interface 3D. Sem perfis/posterior próprios. Os dois painéis têm ângulos diferentes, impossibilitando sobreposição direta. A variedade do terço inferior é clara, mas o topo do crânio fica oculto na montagem e não permite concluir que seja invariável.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\rosto  + cabelo masculino 1\base 6 + corte 1.jpeg,67750,ccac65351e49c89048a42e389e69148016f4b3e3f72e85076914718a4981204a
Exemplo Geral/FemaleExemple.jpeg,Contexto de personagem e módulos do corpo,"Prancha feminina completa: três módulos grandes — cabeça com cabelo e pescoço; superior com torso, mangas, braços e mãos; inferior com quadril, pernas e pés. Mostra separação frontal, traseira e montagem em três quartos. Estilo estilizado facetado, cabeça grande e roupas de mecânica. Junções indicadas no pescoço e cintura; é contexto para a evolução ao corpo.","Prancha de intenção visual: não define medidas, bordas3D, rigging nem topologia. Oferece traseira da cabeça, mas não decompõe todos os componentes faciais. Corpo pertence a etapa futura.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Exemplo Geral\FemaleExemple.jpeg,295739,322a788e085fec77e979b1ae0435b82d41f78cd0077ddfd98c985b61b3f81abd
Exemplo Geral/MaleExemple.jpeg,Contexto de personagem e módulos do corpo,"Prancha masculina completa: cabeça com cabelo e pescoço; superior com torso, mangas, braços e mãos; inferior com quadril, pernas e pés. Frente/traseira separadas e montagem em três quartos. Barba e sobrancelhas definem expressão; luva em uma mão e tatuagens pertencem ao conjunto superior ilustrado. Pescoço/cintura são fronteiras propostas.","Prancha de intenção visual: não define medidas, bordas3D, rigging nem topologia. Oferece traseira da cabeça, mas não decompõe todos os componentes faciais. Corpo pertence a etapa futura.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Exemplo Geral\MaleExemple.jpeg,281684,6a77475f0d7431a91de6a0046823c044882c2d55bad9dff5334c8320bc1933ae
